coastal_ecological_area,general_location,latitude,longitude,nst_site,reg_nm,region_name,source_file,specific_location,state_name,stratum,study_name
Point Reyes to Monterey Bay,Ascencion Canyon,36.9958,-122.4147,CA1_5AC5,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AC5,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,36.9389,-122.4327,CA1_5AC5D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AC5D,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,36.9739,-122.4328,CA1_5AC6,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AC6,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,36.9454,-122.4489,CA1_5AC7,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AC7,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,37.0031,-122.3468,CA1_5AN2,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AN2,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9805,-122.3604,CA1_5AN3,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AN3,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9758,-122.3628,CA1_5AN4,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AN4,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9626,-122.3671,CA1_5AN5,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AN5,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9503,-122.379,CA1_5AN6,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AN6,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9293,-122.3966,CA1_5AN7,,Central & Northern California,Sites_CaliforniaCanyon.csv,5AN7,California,,California Canyon
Northern California,Bodega Canyon,37.9993,-123.1522,CA1_5BC1D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC1D,California,,California Canyon
Northern California,Bodega Canyon,38.0351,-123.2771,CA1_5BC2D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC2D,California,,California Canyon
Northern California,Bodega Canyon,38.081,-123.3396,CA1_5BC3D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC3D,California,,California Canyon
Northern California,Bodega Canyon,38.1284,-123.4017,CA1_5BC4,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC4,California,,California Canyon
Northern California,Bodega Canyon,38.1851,-123.4603,CA1_5BC4D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC4D,California,,California Canyon
Northern California,Bodega Canyon,38.2172,-123.4407,CA1_5BC5,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC5,California,,California Canyon
Northern California,Bodega Canyon,38.2159,-123.5041,CA1_5BC5D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC5D,California,,California Canyon
Northern California,Bodega Canyon,38.2221,-123.5069,CA1_5BC6C,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC6C,California,,California Canyon
Northern California,Bodega Canyon,38.2105,-123.5644,CA1_5BC6D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC6D,California,,California Canyon
Northern California,Bodega Canyon,38.2248,-123.577,CA1_5BC7C,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC7C,California,,California Canyon
Northern California,Bodega Canyon,38.2144,-123.5976,CA1_5BC7D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC7D,California,,California Canyon
Northern California,Bodega Canyon,38.2258,-123.5989,CA1_5BC8,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC8,California,,California Canyon
Northern California,Bodega Canyon,38.2073,-123.6248,CA1_5BC8D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5BC8D,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5303,-121.9394,CA1_5CC3,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC3,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5355,-121.9449,CA1_5CC3D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC3D,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5332,-121.9451,CA1_5CC4,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC4,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5211,-122.0039,CA1_5CC4D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC4D,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5337,-121.9677,CA1_5CC5,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC5,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5384,-122.0311,CA1_5CC5D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC5D,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.544,-122.0003,CA1_5CC6,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC6,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5629,-122.0525,CA1_5CC6D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC6D,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5655,-122.0414,CA1_5CC7,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC7,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5943,-122.0732,CA1_5CC7D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5CC7D,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9825,-121.5195,CA1_5LC1,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC1,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9779,-121.5219,CA1_5LC2,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC2,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9718,-121.5382,CA1_5LC2D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC2D,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9642,-121.5266,CA1_5LC3,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC3,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.96,-121.5379,CA1_5LC3D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC3D,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9503,-121.5317,CA1_5LC4,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC4,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9627,-121.5666,CA1_5LC4D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC4D,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9508,-121.5752,CA1_5LC5,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC5,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9483,-121.6045,CA1_5LC5D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC5D,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9727,-121.6748,CA1_5LC6,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC6,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,36.0004,-121.6914,CA1_5LC6D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC6D,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9939,-121.702,CA1_5LC7,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC7,California,,California Canyon
Monterey Bay to Point Conception,Lucia Canyon,35.9549,-121.7285,CA1_5LC7D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5LC7D,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.8022,-121.8135,CA1_5MC2,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC2,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.7985,-121.8172,CA1_5MC3,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC3,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.7985,-121.816,CA1_5MC3J,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC3J,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.7927,-121.842,CA1_5MC4,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC4,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.7827,-121.8871,CA1_5MC4D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC4D,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.7922,-121.844,CA1_5MC4J,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC4J,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.797,-121.8968,CA1_5MC5,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC5,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.7842,-121.9093,CA1_5MC5D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC5D,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.7804,-121.9404,CA1_5MC6C,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC6C,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.7677,-121.9753,CA1_5MC6D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC6D,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.775,-122.0047,CA1_5MC7C,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC7C,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.7831,-122.0225,CA1_5MC7D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5MC7D,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.4435,-122.8347,CA1_5PC2,,Central & Northern California,Sites_CaliforniaCanyon.csv,5PC2,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.4351,-122.8519,CA1_5PC3,,Central & Northern California,Sites_CaliforniaCanyon.csv,5PC3,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.4251,-122.8707,CA1_5PC4,,Central & Northern California,Sites_CaliforniaCanyon.csv,5PC4,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.3961,-122.9078,CA1_5PC5,,Central & Northern California,Sites_CaliforniaCanyon.csv,5PC5,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.3636,-122.9543,CA1_5PC6,,Central & Northern California,Sites_CaliforniaCanyon.csv,5PC6,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.3692,-123.0074,CA1_5PC7C,,Central & Northern California,Sites_CaliforniaCanyon.csv,5PC7C,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.3239,-123.0917,CA1_5PC7D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5PC7D,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.8645,-121.9584,CA1_5S02,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S02,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.8567,-121.9649,CA1_5S03,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S03,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.846,-121.9644,CA1_5S04,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S04,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.8207,-121.9867,CA1_5S05,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S05,California,,California Canyon
Point Reyes to Monterey Bay,Between Ascenion and Pioneer Canyons,37.3304,-122.5899,CA1_5S11,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S11,California,,California Canyon
Point Reyes to Monterey Bay,Between Ascenion and Pioneer Canyons,37.2757,-122.7334,CA1_5S12,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S12,California,,California Canyon
Point Reyes to Monterey Bay,Between Ascenion and Pioneer Canyons,37.2436,-122.7714,CA1_5S13,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S13,California,,California Canyon
Point Reyes to Monterey Bay,Between Ascenion and Pioneer Canyons,37.2129,-122.806,CA1_5S14,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S14,California,,California Canyon
Point Reyes to Monterey Bay,Between Ascenion and Pioneer Canyons,37.15,-122.868,CA1_5S15,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S15,California,,California Canyon
Point Reyes to Monterey Bay,Between Ascenion and Pioneer Canyons,37.1057,-122.9671,CA1_5S16,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S16,California,,California Canyon
Point Reyes to Monterey Bay,Between Ascenion and Pioneer Canyons,37.0789,-122.9835,CA1_5S17,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S17,California,,California Canyon
Monterey Bay to Point Conception,Southeast of Pt Sur,36.2017,-121.78,CA1_5S51,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S51,California,,California Canyon
Monterey Bay to Point Conception,Southeast of Pt Sur,36.1966,-121.7827,CA1_5S52,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S52,California,,California Canyon
Monterey Bay to Point Conception,Southeast of Pt Sur,36.198,-121.7936,CA1_5S53,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S53,California,,California Canyon
Monterey Bay to Point Conception,Southeast of Pt Sur,36.1543,-121.7117,CA1_5S54,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S54,California,,California Canyon
Monterey Bay to Point Conception,Southeast of Pt Sur,36.1533,-121.7697,CA1_5S55,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S55,California,,California Canyon
Monterey Bay to Point Conception,Southeast of Pt Sur,36.1318,-121.8457,CA1_5S56,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S56,California,,California Canyon
Monterey Bay to Point Conception,Southeast of Pt Sur,36.0512,-121.8054,CA1_5S57,,Central & Northern California,Sites_CaliforniaCanyon.csv,5S57,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.8609,-121.955,CA1_5SO2J,,Central & Northern California,Sites_CaliforniaCanyon.csv,5SO2J,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.845,-121.9599,CA1_5SO3D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5SO3D,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.8562,-121.963,CA1_5SO3J,,Central & Northern California,Sites_CaliforniaCanyon.csv,5SO3J,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.8138,-122.0074,CA1_5SO4D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5SO4D,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.8047,-122.0037,CA1_5SO5D,,Central & Northern California,Sites_CaliforniaCanyon.csv,5SO5D,California,,California Canyon
Monterey Bay to Point Conception,Soquel Canyon,36.7948,-121.9971,CA1_5SO6,,Central & Northern California,Sites_CaliforniaCanyon.csv,5SO6,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.7038,-122.5733,CA1_5SW01,,Central & Northern California,Sites_CaliforniaCanyon.csv,5SW01,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.6899,-122.5712,CA1_5SW02,,Central & Northern California,Sites_CaliforniaCanyon.csv,5SW02,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.7183,-122.5714,CA1_5SW03,,Central & Northern California,Sites_CaliforniaCanyon.csv,5SW03,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,37.0608,-122.3949,CA1_AC1,,Central & Northern California,Sites_CaliforniaCanyon.csv,AC1,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,37.0364,-122.4013,CA1_AC2,,Central & Northern California,Sites_CaliforniaCanyon.csv,AC2,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,37.0272,-122.4035,CA1_AC3,,Central & Northern California,Sites_CaliforniaCanyon.csv,AC3,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,37.0161,-122.41,CA1_AC4,,Central & Northern California,Sites_CaliforniaCanyon.csv,AC4,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,36.9961,-122.4158,CA1_AC5,,Central & Northern California,Sites_CaliforniaCanyon.csv,AC5,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,36.9615,-122.4434,CA1_AC6,,Central & Northern California,Sites_CaliforniaCanyon.csv,AC6,California,,California Canyon
Point Reyes to Monterey Bay,Ascencion Canyon,36.929,-122.4609,CA1_AC7,,Central & Northern California,Sites_CaliforniaCanyon.csv,AC7,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,37.0252,-122.3356,CA1_AN1,,Central & Northern California,Sites_CaliforniaCanyon.csv,AN1,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9854,-122.3544,CA1_AN2,,Central & Northern California,Sites_CaliforniaCanyon.csv,AN2,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9805,-122.3605,CA1_AN3,,Central & Northern California,Sites_CaliforniaCanyon.csv,AN3,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9725,-122.3599,CA1_AN4,,Central & Northern California,Sites_CaliforniaCanyon.csv,AN4,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9536,-122.37,CA1_AN5,,Central & Northern California,Sites_CaliforniaCanyon.csv,AN5,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9129,-122.3931,CA1_AN6,,Central & Northern California,Sites_CaliforniaCanyon.csv,AN6,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9235,-122.3979,CA1_AN7,,Central & Northern California,Sites_CaliforniaCanyon.csv,AN7,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo Canyon,36.9151,-122.4083,CA1_AN8,,Central & Northern California,Sites_CaliforniaCanyon.csv,AN8,California,,California Canyon
Monterey Bay to Point Conception,Carmel Canyon,36.5398,-121.9531,CA1_CC3B,,Central & Northern California,Sites_CaliforniaCanyon.csv,CC3B,California,,California Canyon
Point Reyes to Monterey Bay,North California,37.849,-122.7485,CA1_GF15,,Central & Northern California,Sites_CaliforniaCanyon.csv,GF15,California,,California Canyon
Point Reyes to Monterey Bay,North California,37.6728,-122.7924,CA1_GF202,,Central & Northern California,Sites_CaliforniaCanyon.csv,GF202,California,,California Canyon
Point Reyes to Monterey Bay,North California,37.94300000000001,-122.9067,CA1_GF22,,Central & Northern California,Sites_CaliforniaCanyon.csv,GF22,California,,California Canyon
Point Reyes to Monterey Bay,North California,37.7072,-122.7972,CA1_GF36,,Central & Northern California,Sites_CaliforniaCanyon.csv,GF36,California,,California Canyon
Point Reyes to Monterey Bay,North California,37.8972,-122.9945,CA1_GF50,,Central & Northern California,Sites_CaliforniaCanyon.csv,GF50,California,,California Canyon
Point Reyes to Monterey Bay,North California,37.5938,-122.7892,CA1_GF56,,Central & Northern California,Sites_CaliforniaCanyon.csv,GF56,California,,California Canyon
Point Reyes to Monterey Bay,North California,37.8285,-122.6602,CA1_GF7,,Central & Northern California,Sites_CaliforniaCanyon.csv,GF7,California,,California Canyon
Point Reyes to Monterey Bay,North California,37.5725,-122.92,CA1_GF82,,Central & Northern California,Sites_CaliforniaCanyon.csv,GF82,California,,California Canyon
Point Reyes to Monterey Bay,North California,37.5415,-122.8977,CA1_GF83,,Central & Northern California,Sites_CaliforniaCanyon.csv,GF83,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo,36.9459,-122.2226,CA1_I1,,Central & Northern California,Sites_CaliforniaCanyon.csv,I1,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo,37.1314,-122.4637,CA1_I2,,Central & Northern California,Sites_CaliforniaCanyon.csv,I2,California,,California Canyon
Point Reyes to Monterey Bay,Ano Nuevo,37.2511,-122.531,CA1_I3,,Central & Northern California,Sites_CaliforniaCanyon.csv,I3,California,,California Canyon
Monterey Bay to Point Conception,Monterey Bay,36.7727,-121.873,CA1_J302,,Central & Northern California,Sites_CaliforniaCanyon.csv,J302,California,,California Canyon
Monterey Bay to Point Conception,Monterey Bay,36.8415,-121.9077,CA1_J304,,Central & Northern California,Sites_CaliforniaCanyon.csv,J304,California,,California Canyon
Monterey Bay to Point Conception,Monterey Bay,36.8585,-122.049,CA1_J306,,Central & Northern California,Sites_CaliforniaCanyon.csv,J306,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4125,-122.8752,CA1_MB103,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB103,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4345,-122.9143,CA1_MB107,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB107,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.3963,-122.897,CA1_MB108,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB108,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4228,-122.9387,CA1_MB111,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB111,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.6587,-122.6967,CA1_MB116,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB116,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.7593,-122.684,CA1_MB17,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB17,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.7143,-122.6518,CA1_MB18,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB18,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.689,-122.7085,CA1_MB27,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB27,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.6438,-122.6761,CA1_MB28,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB28,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.8325,-122.6058,CA1_MB3,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB3,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.5658,-122.65,CA1_MB30,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB30,California,,California Canyon
Monterey Bay to Point Conception,Monterey Bay,36.75,-121.8247,CA1_MB301,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB301,California,,California Canyon
Monterey Bay to Point Conception,Monterey Bay,36.7702,-121.875,CA1_MB302,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB302,California,,California Canyon
Monterey Bay to Point Conception,Monterey Bay,36.843,-121.8279,CA1_MB303,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB303,California,,California Canyon
Monterey Bay to Point Conception,Monterey Bay,36.8417,-121.9083,CA1_MB304,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB304,California,,California Canyon
Monterey Bay to Point Conception,Monterey Bay,36.9366,-122.0211,CA1_MB305,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB305,California,,California Canyon
Monterey Bay to Point Conception,Monterey Bay,36.8593,-122.0483,CA1_MB306,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB306,California,,California Canyon
Point Reyes to Monterey Bay,Monterey Bay,37.0505,-122.4145,CA1_MB307,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB307,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.6188,-122.7328,CA1_MB42,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB42,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.5758,-122.726,CA1_MB43,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB43,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.5292,-122.6678,CA1_MB44,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB44,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.5073,-122.6678,CA1_MB45,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB45,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4842,-122.637,CA1_MB46,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB46,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4807,-122.6787,CA1_MB48,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB48,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4473,-122.6557,CA1_MB49,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB49,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.5033,-122.7242,CA1_MB58,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB58,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4597,-122.691,CA1_MB59,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB59,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4128,-122.6615,CA1_MB60,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB60,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.3632,-122.5514,CA1_MB61,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB61,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.5205,-122.813,CA1_MB69,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB69,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.479,-122.7786,CA1_MB70,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB70,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4417,-122.7345,CA1_MB71,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB71,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4649,-122.808,CA1_MB77,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB77,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4981,-122.8701,CA1_MB84,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB84,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4517,-122.8359,CA1_MB85,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB85,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4062,-122.8021,CA1_MB86,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB86,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.7593,-122.6608,CA1_MB9,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB9,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4733,-122.8822,CA1_MB91,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB91,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.4343,-122.849,CA1_MB93,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB93,California,,California Canyon
Point Reyes to Monterey Bay,Center California,37.42,-122.8633,CA1_MB94,,Central & Northern California,Sites_CaliforniaCanyon.csv,MB94,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.8204,-121.8412,CA1_MC1,,Central & Northern California,Sites_CaliforniaCanyon.csv,MC1,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.8172,-121.8479,CA1_MC2,,Central & Northern California,Sites_CaliforniaCanyon.csv,MC2,California,,California Canyon
Monterey Bay to Point Conception,Monterey Canyon,36.794,-121.8333,CA1_MC3,,Central & Northern California,Sites_CaliforniaCanyon.csv,MC3,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.4787,-122.7384,CA1_PC1,,Central & Northern California,Sites_CaliforniaCanyon.csv,PC1,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.4264,-122.8367,CA1_PC2,,Central & Northern California,Sites_CaliforniaCanyon.csv,PC2,California,,California Canyon
Point Reyes to Monterey Bay,Pioneer Canyon,37.3737,-122.8638,CA1_PC3,,Central & Northern California,Sites_CaliforniaCanyon.csv,PC3,California,,California Canyon
